env_id,nutrients,reactions,ES_Phe,ES_BCAA
Env_0849,"L-methionine, L-serine, L-tyrosine","['R_r_1902', 'R_r_1906', 'R_r_1913']",1907.619951,1924.06489
Env_0850,"L-methionine, L-serine, L-valine","['R_r_1902', 'R_r_1906', 'R_r_1914']",1907.236632,1902.236024
Env_0851,"L-phenylalanine, L-serine, L-threonine","['R_r_1903', 'R_r_1906', 'R_r_1911']",1907.84202,1924.612595
Env_0852,"L-phenylalanine, L-serine, L-tryptophan","['R_r_1903', 'R_r_1906', 'R_r_1912']",1907.969614,1924.089379
Env_0853,"L-phenylalanine, L-serine, L-tyrosine","['R_r_1903', 'R_r_1906', 'R_r_1913']",1908.305622,1924.182184
Env_0854,"L-phenylalanine, L-serine, L-valine","['R_r_1903', 'R_r_1906', 'R_r_1914']",1907.927746,1902.434668
Env_0855,"L-serine, L-threonine, L-tryptophan","['R_r_1906', 'R_r_1911', 'R_r_1912']",1907.258269,1924.44341
Env_0856,"L-serine, L-threonine, L-tyrosine","['R_r_1906', 'R_r_1911', 'R_r_1913']",1907.594277,1924.536214
Env_0857,"L-serine, L-threonine, L-valine","['R_r_1906', 'R_r_1911', 'R_r_1914']",1907.210958,1902.707348
Env_0858,"L-serine, L-tryptophan, L-tyrosine","['R_r_1906', 'R_r_1912', 'R_r_1913']",1907.721872,1924.012998
Env_0859,"L-serine, L-tryptophan, L-valine","['R_r_1906', 'R_r_1912', 'R_r_1914']",1907.339707,1902.209992
Env_0860,"L-serine, L-tyrosine, L-valine","['R_r_1906', 'R_r_1913', 'R_r_1914']",1907.678707,1902.343418
Env_0861,"ammonium, D-galactose, D-glucose","['R_r_1654', 'R_r_1710', 'R_r_1714']",1985.952079,1966.19628
Env_0862,"ammonium, D-galactose, L-alanine","['R_r_1654', 'R_r_1710', 'R_r_1873']",1904.614537,1923.982733
Env_0863,"ammonium, D-galactose, L-arginine","['R_r_1654', 'R_r_1710', 'R_r_1879']",1905.250906,1879.690125
Env_0864,"ammonium, D-galactose, L-asparagine","['R_r_1654', 'R_r_1710', 'R_r_1880']",1905.139143,1857.281783
Env_0865,"ammonium, D-galactose, L-aspartate","['R_r_1654', 'R_r_1710', 'R_r_1881']",1905.019608,1856.171175
Env_0866,"ammonium, D-galactose, L-glutamate","['R_r_1654', 'R_r_1710', 'R_r_1889']",1906.018955,1880.161997
Env_0867,"ammonium, D-galactose, L-glutamine","['R_r_1654', 'R_r_1710', 'R_r_1891']",1905.802946,1858.362329
Env_0868,"ammonium, D-galactose, L-glycine","['R_r_1654', 'R_r_1710', 'R_r_1810']",1904.067497,1923.187039
Env_0869,"ammonium, D-galactose, L-isoleucine","['R_r_1654', 'R_r_1710', 'R_r_1897']",1903.992412,1923.223601
Env_0870,"ammonium, D-galactose, L-leucine","['R_r_1654', 'R_r_1710', 'R_r_1899']",1904.038734,1923.330726
Env_0871,"ammonium, D-galactose, L-lysine","['R_r_1654', 'R_r_1710', 'R_r_1900']",1903.21496,1922.449686
Env_0872,"ammonium, D-galactose, L-methionine","['R_r_1654', 'R_r_1710', 'R_r_1902']",1902.939152,1922.0752
Env_0873,"ammonium, D-galactose, L-phenylalanine","['R_r_1654', 'R_r_1710', 'R_r_1903']",1903.636598,1922.051402
Env_0874,"ammonium, D-galactose, L-serine","['R_r_1654', 'R_r_1710', 'R_r_1906']",1904.316151,1923.770548
Env_0875,"ammonium, D-galactose, L-threonine","['R_r_1654', 'R_r_1710', 'R_r_1911']",1903.003161,1922.618029
Env_0876,"ammonium, D-galactose, L-tryptophan","['R_r_1654', 'R_r_1710', 'R_r_1912']",1904.033126,1946.116113
Env_0877,"ammonium, D-galactose, L-tyrosine","['R_r_1654', 'R_r_1710', 'R_r_1913']",1905.419107,1946.896633
Env_0878,"ammonium, D-galactose, L-valine","['R_r_1654', 'R_r_1710', 'R_r_1914']",1904.101128,1924.331196
Env_0879,"ammonium, D-galactose, ethanol","['R_r_1654', 'R_r_1710', 'R_r_1761']",1985.947093,1966.191342
Env_0880,"ammonium, D-galactose, glycerol","['R_r_1654', 'R_r_1710', 'R_r_1808']",1985.917891,1966.181465
Env_0881,"ammonium, D-glucose, L-alanine","['R_r_1654', 'R_r_1714', 'R_r_1873']",1904.614537,1923.982733
Env_0882,"ammonium, D-glucose, L-arginine","['R_r_1654', 'R_r_1714', 'R_r_1879']",1905.250906,1879.690125
Env_0883,"ammonium, D-glucose, L-asparagine","['R_r_1654', 'R_r_1714', 'R_r_1880']",1905.139143,1857.281783
Env_0884,"ammonium, D-glucose, L-aspartate","['R_r_1654', 'R_r_1714', 'R_r_1881']",1905.019608,1856.171175
Env_0885,"ammonium, D-glucose, L-glutamate","['R_r_1654', 'R_r_1714', 'R_r_1889']",1906.018955,1880.161997
Env_0886,"ammonium, D-glucose, L-glutamine","['R_r_1654', 'R_r_1714', 'R_r_1891']",1905.802946,1858.362329
Env_0887,"ammonium, D-glucose, L-glycine","['R_r_1654', 'R_r_1714', 'R_r_1810']",1904.067497,1923.187039
Env_0888,"ammonium, D-glucose, L-isoleucine","['R_r_1654', 'R_r_1714', 'R_r_1897']",1903.992412,1923.223601
Env_0889,"ammonium, D-glucose, L-leucine","['R_r_1654', 'R_r_1714', 'R_r_1899']",1904.038734,1923.330726
Env_0890,"ammonium, D-glucose, L-lysine","['R_r_1654', 'R_r_1714', 'R_r_1900']",1903.21496,1922.449686
Env_0891,"ammonium, D-glucose, L-methionine","['R_r_1654', 'R_r_1714', 'R_r_1902']",1902.939152,1922.0752
Env_0892,"ammonium, D-glucose, L-phenylalanine","['R_r_1654', 'R_r_1714', 'R_r_1903']",1903.636598,1922.051402
Env_0893,"ammonium, D-glucose, L-serine","['R_r_1654', 'R_r_1714', 'R_r_1906']",1904.316151,1923.770548
Env_0894,"ammonium, D-glucose, L-threonine","['R_r_1654', 'R_r_1714', 'R_r_1911']",1903.003161,1922.618029
Env_0895,"ammonium, D-glucose, L-tryptophan","['R_r_1654', 'R_r_1714', 'R_r_1912']",1904.033126,1946.116113
Env_0896,"ammonium, D-glucose, L-tyrosine","['R_r_1654', 'R_r_1714', 'R_r_1913']",1905.419107,1946.896633
Env_0897,"ammonium, D-glucose, L-valine","['R_r_1654', 'R_r_1714', 'R_r_1914']",1904.101128,1924.331196
Env_0898,"ammonium, D-glucose, ethanol","['R_r_1654', 'R_r_1714', 'R_r_1761']",1985.947093,1966.191342
Env_0899,"ammonium, D-glucose, glycerol","['R_r_1654', 'R_r_1714', 'R_r_1808']",1985.917891,1966.181465
Env_0900,"ammonium, L-alanine, L-glutamate","['R_r_1654', 'R_r_1873', 'R_r_1889']",1910.474825,1861.131018
Env_0901,"ammonium, L-alanine, L-serine","['R_r_1654', 'R_r_1873', 'R_r_1906']",1908.78114,1925.613448
Env_0902,"ammonium, L-arginine, L-glutamate","['R_r_1654', 'R_r_1879', 'R_r_1889']",1703.189064,1748.64732
Env_0903,"ammonium, L-arginine, L-serine","['R_r_1654', 'R_r_1879', 'R_r_1906']",1703.351469,1748.717522
Env_0904,"ammonium, L-asparagine, L-glutamate","['R_r_1654', 'R_r_1880', 'R_r_1889']",1910.539568,1861.157343
Env_0905,"ammonium, L-asparagine, L-serine","['R_r_1654', 'R_r_1880', 'R_r_1906']",1918.311865,1886.739651
Env_0906,"ammonium, L-aspartate, L-glutamate","['R_r_1654', 'R_r_1881', 'R_r_1889']",1910.476748,1861.109137
Env_0907,"ammonium, L-aspartate, L-serine","['R_r_1654', 'R_r_1881', 'R_r_1906']",1910.135187,1882.356157
Env_0908,"ammonium, L-glutamate, L-glycine","['R_r_1654', 'R_r_1810', 'R_r_1889']",1910.481876,1861.102642
Env_0909,"ammonium, L-glutamate, L-isoleucine","['R_r_1654', 'R_r_1889', 'R_r_1897']",1910.486763,1883.857807
Env_0910,"ammonium, L-glutamate, L-leucine","['R_r_1654', 'R_r_1889', 'R_r_1899']",1910.458389,1884.619738
Env_0911,"ammonium, L-glutamate, L-lysine","['R_r_1654', 'R_r_1889', 'R_r_1900']",1910.605812,1883.830764
Env_0912,"ammonium, L-glutamate, L-methionine","['R_r_1654', 'R_r_1889', 'R_r_1902']",1910.570811,1861.291383
Env_0913,"ammonium, L-glutamate, L-phenylalanine","['R_r_1654', 'R_r_1889', 'R_r_1903']",1911.177789,1861.397486
Env_0914,"ammonium, L-glutamate, L-serine","['R_r_1654', 'R_r_1889', 'R_r_1906']",1910.472902,1861.108454
Env_0915,"ammonium, L-glutamate, L-threonine","['R_r_1654', 'R_r_1889', 'R_r_1911']",1910.475466,1861.227428
Env_0916,"ammonium, L-glutamate, L-tryptophan","['R_r_1654', 'R_r_1889', 'R_r_1912']",1910.671081,1861.191982
Env_0917,"ammonium, L-glutamate, L-tyrosine","['R_r_1654', 'R_r_1889', 'R_r_1913']",1910.954697,1861.30018
Env_0918,"ammonium, L-glutamate, L-valine","['R_r_1654', 'R_r_1889', 'R_r_1914']",1910.427043,1884.290087
Env_0919,"ammonium, L-glutamine, L-serine","['R_r_1654', 'R_r_1891', 'R_r_1906']",1916.781401,1864.417809
Env_0920,"ammonium, L-isoleucine, L-serine","['R_r_1654', 'R_r_1897', 'R_r_1906']",1907.047611,1924.244148
Env_0921,"ammonium, L-leucine, L-serine","['R_r_1654', 'R_r_1899', 'R_r_1906']",1907.093762,1924.416495
Env_0922,"ammonium, L-lysine, L-serine","['R_r_1654', 'R_r_1900', 'R_r_1906']",1907.24886,1924.222147
Env_0923,"ammonium, L-methionine, L-serine","['R_r_1654', 'R_r_1902', 'R_r_1906']",1907.067106,1923.85315
Env_0924,"ammonium, L-phenylalanine, L-serine","['R_r_1654', 'R_r_1903', 'R_r_1906']",1907.752777,1923.970444
Env_0925,"ammonium, L-serine, L-threonine","['R_r_1654', 'R_r_1906', 'R_r_1911']",1907.041432,1924.324475
Env_0926,"ammonium, L-serine, L-tryptophan","['R_r_1654', 'R_r_1906', 'R_r_1912']",1907.169026,1923.801258
Env_0927,"ammonium, L-serine, L-tyrosine","['R_r_1654', 'R_r_1906', 'R_r_1913']",1907.505034,1923.894063
Env_0928,"ammonium, L-serine, L-valine","['R_r_1654', 'R_r_1906', 'R_r_1914']",1907.121715,1902.065196
Env_0929,"ammonium, ethanol, L-glutamate","['R_r_1654', 'R_r_1761', 'R_r_1889']",1910.431235,1861.108454
Env_0930,"ammonium, ethanol, L-serine","['R_r_1654', 'R_r_1761', 'R_r_1906']",1823.411951,1879.127529
Env_0931,"ammonium, glycerol, L-alanine","['R_r_1654', 'R_r_1808', 'R_r_1873']",1858.858021,1922.14399
Env_0932,"ammonium, glycerol, L-arginine","['R_r_1654', 'R_r_1808', 'R_r_1879']",1703.021923,1748.553886
Env_0933,"ammonium, glycerol, L-asparagine","['R_r_1654', 'R_r_1808', 'R_r_1880']",1858.859351,1833.001403
Env_0934,"ammonium, glycerol, L-aspartate","['R_r_1654', 'R_r_1808', 'R_r_1881']",1901.002476,1876.585041
Env_0935,"ammonium, glycerol, L-glutamate","['R_r_1654', 'R_r_1808', 'R_r_1889']",1910.410722,1861.06777
Env_0936,"ammonium, glycerol, L-glutamine","['R_r_1654', 'R_r_1808', 'R_r_1891']",1916.713219,1864.373364
Env_0937,"ammonium, glycerol, L-glycine","['R_r_1654', 'R_r_1808', 'R_r_1810']",1857.80212,1898.912796
Env_0938,"ammonium, glycerol, L-isoleucine","['R_r_1654', 'R_r_1808', 'R_r_1897']",1857.375272,1898.802009
Env_0939,"ammonium, glycerol, L-leucine","['R_r_1654', 'R_r_1808', 'R_r_1899']",1857.468686,1898.928868
Env_0940,"ammonium, glycerol, L-lysine","['R_r_1654', 'R_r_1808', 'R_r_1900']",1730.55311,1786.233166
Env_0941,"ammonium, glycerol, L-methionine","['R_r_1654', 'R_r_1808', 'R_r_1902']",1687.741826,1763.218482
Env_0942,"ammonium, glycerol, L-phenylalanine","['R_r_1654', 'R_r_1808', 'R_r_1903']",1688.474753,1740.982759
Env_0943,"ammonium, glycerol, L-serine","['R_r_1654', 'R_r_1808', 'R_r_1906']",1858.506054,1921.909345
Env_0944,"ammonium, glycerol, L-threonine","['R_r_1654', 'R_r_1808', 'R_r_1911']",1688.191044,1763.94087
Env_0945,"ammonium, glycerol, L-tryptophan","['R_r_1654', 'R_r_1808', 'R_r_1912']",1857.342134,1921.664586
Env_0946,"ammonium, glycerol, L-tyrosine","['R_r_1654', 'R_r_1808', 'R_r_1913']",1858.959942,1922.542458
Env_0947,"ammonium, glycerol, L-valine","['R_r_1654', 'R_r_1808', 'R_r_1914']",1857.599265,1899.958022
Env_0948,"ethanol, L-alanine, L-asparagine","['R_r_1761', 'R_r_1873', 'R_r_1880']",1918.311865,1886.784096
Env_0949,"ethanol, L-alanine, L-aspartate","['R_r_1761', 'R_r_1873', 'R_r_1881']",1910.09352,1882.378379
Env_0950,"ethanol, L-alanine, L-glutamate","['R_r_1761', 'R_r_1873', 'R_r_1889']",1910.428671,1861.145035
Env_0951,"ethanol, L-alanine, L-glutamine","['R_r_1761', 'R_r_1873', 'R_r_1891']",1916.710694,1864.440031
Env_0952,"ethanol, L-alanine, L-glycine","['R_r_1761', 'R_r_1810', 'R_r_1873']",1908.746587,1901.121891
Env_0953,"ethanol, L-alanine, L-serine","['R_r_1761', 'R_r_1873', 'R_r_1906']",1908.739474,1925.591226
Env_0954,"ethanol, L-arginine, L-asparagine","['R_r_1761', 'R_r_1879', 'R_r_1880']",1703.474575,1748.832674
Env_0955,"ethanol, L-arginine, L-aspartate","['R_r_1761', 'R_r_1879', 'R_r_1881']",1703.568325,1748.866007
Env_0956,"ethanol, L-arginine, L-glutamate","['R_r_1761', 'R_r_1879', 'R_r_1889']",1703.529026,1748.84429
Env_0957,"ethanol, L-arginine, L-glutamine","['R_r_1761', 'R_r_1879', 'R_r_1891']",1705.11966,1749.875785
Env_0958,"ethanol, L-arginine, L-glycine","['R_r_1761', 'R_r_1810', 'R_r_1879']",1703.420598,1748.758936
Env_0959,"ethanol, L-arginine, L-serine","['R_r_1761', 'R_r_1879', 'R_r_1906']",1703.691431,1748.914492
Env_0960,"ethanol, L-asparagine, L-aspartate","['R_r_1761', 'R_r_1880', 'R_r_1881']",1918.311865,1886.761874
Env_0961,"ethanol, L-asparagine, L-glutamate","['R_r_1761', 'R_r_1880', 'R_r_1889']",1910.493415,1861.17136
Env_0962,"ethanol, L-asparagine, L-glutamine","['R_r_1761', 'R_r_1880', 'R_r_1891']",1916.762461,1864.462253
Env_0963,"ethanol, L-asparagine, L-glycine","['R_r_1761', 'R_r_1810', 'R_r_1880']",1918.311865,1886.761874
Env_0964,"ethanol, L-asparagine, L-isoleucine","['R_r_1761', 'R_r_1880', 'R_r_1897']",1918.311865,1887.187163
Env_0965,"ethanol, L-asparagine, L-leucine","['R_r_1761', 'R_r_1880', 'R_r_1899']",1918.311865,1887.947474
Env_0966,"ethanol, L-asparagine, L-lysine","['R_r_1761', 'R_r_1880', 'R_r_1900']",1918.311865,1887.334274
Env_0967,"ethanol, L-asparagine, L-methionine","['R_r_1761', 'R_r_1880', 'R_r_1902']",1918.33617,1886.852739
Env_0968,"ethanol, L-asparagine, L-phenylalanine","['R_r_1761', 'R_r_1880', 'R_r_1903']",1918.81399,1886.880896
Env_0969,"ethanol, L-asparagine, L-serine","['R_r_1761', 'R_r_1880', 'R_r_1906']",1918.311865,1886.761874
Env_0970,"ethanol, L-asparagine, L-threonine","['R_r_1761', 'R_r_1880', 'R_r_1911']",1918.311865,1887.185718
Env_0971,"ethanol, L-asparagine, L-tryptophan","['R_r_1761', 'R_r_1880', 'R_r_1912']",1918.418365,1886.799741
Env_0972,"ethanol, L-asparagine, L-tyrosine","['R_r_1761', 'R_r_1880', 'R_r_1913']",1918.651865,1886.85254
Env_0973,"ethanol, L-asparagine, L-valine","['R_r_1761', 'R_r_1880', 'R_r_1914']",1918.311865,1887.63454
Env_0974,"ethanol, L-aspartate, L-glutamate","['R_r_1761', 'R_r_1881', 'R_r_1889']",1910.430594,1861.123155
Env_0975,"ethanol, L-aspartate, L-glutamine","['R_r_1761', 'R_r_1881', 'R_r_1891']",1916.711956,1864.417808
Env_0976,"ethanol, L-aspartate, L-glycine","['R_r_1761', 'R_r_1810', 'R_r_1881']",1910.100303,1882.359774
Env_0977,"ethanol, L-aspartate, L-isoleucine","['R_r_1761', 'R_r_1881', 'R_r_1897']",1910.108017,1882.789177
Env_0978,"ethanol, L-aspartate, L-leucine","['R_r_1761', 'R_r_1881', 'R_r_1899']",1910.092586,1883.541258
Env_0979,"ethanol, L-aspartate, L-lysine","['R_r_1761', 'R_r_1881', 'R_r_1900']",1910.234121,1883.003544
Env_0980,"ethanol, L-aspartate, L-methionine","['R_r_1761', 'R_r_1881', 'R_r_1902']",1910.190054,1882.485543
Env_0981,"ethanol, L-aspartate, L-phenylalanine","['R_r_1761', 'R_r_1881', 'R_r_1903']",1910.80518,1882.586931
Env_0982,"ethanol, L-aspartate, L-serine","['R_r_1761', 'R_r_1881', 'R_r_1906']",1910.091582,1882.355123
Env_0983,"ethanol, L-aspartate, L-threonine","['R_r_1761', 'R_r_1881', 'R_r_1911']",1910.091225,1882.778777
Env_0984,"ethanol, L-aspartate, L-tryptophan","['R_r_1761', 'R_r_1881', 'R_r_1912']",1910.290365,1882.442207
Env_0985,"ethanol, L-aspartate, L-tyrosine","['R_r_1761', 'R_r_1881', 'R_r_1913']",1910.57976,1882.524818
Env_0986,"ethanol, L-aspartate, L-valine","['R_r_1761', 'R_r_1881', 'R_r_1914']",1910.062842,1883.212461
Env_0987,"ethanol, L-glutamate, L-glutamine","['R_r_1761', 'R_r_1889', 'R_r_1891']",1916.69933,1864.395586
Env_0988,"ethanol, L-glutamate, L-glycine","['R_r_1761', 'R_r_1810', 'R_r_1889']",1910.435722,1861.116659
Env_0989,"ethanol, L-glutamate, L-isoleucine","['R_r_1761', 'R_r_1889', 'R_r_1897']",1910.440609,1883.871824
Env_0990,"ethanol, L-glutamate, L-leucine","['R_r_1761', 'R_r_1889', 'R_r_1899']",1910.412235,1884.617345
Env_0991,"ethanol, L-glutamate, L-lysine","['R_r_1761', 'R_r_1889', 'R_r_1900']",1910.559658,1883.828371
Env_0992,"ethanol, L-glutamate, L-methionine","['R_r_1761', 'R_r_1889', 'R_r_1902']",1910.524657,1861.3054
Env_0993,"ethanol, L-glutamate, L-phenylalanine","['R_r_1761', 'R_r_1889', 'R_r_1903']",1911.131635,1883.633725
Env_0994,"ethanol, L-glutamate, L-serine","['R_r_1761', 'R_r_1889', 'R_r_1906']",1910.426748,1861.122471
Env_0995,"ethanol, L-glutamate, L-threonine","['R_r_1761', 'R_r_1889', 'R_r_1911']",1910.429312,1861.241445
Env_0996,"ethanol, L-glutamate, L-tryptophan","['R_r_1761', 'R_r_1889', 'R_r_1912']",1910.624927,1861.205999
Env_0997,"ethanol, L-glutamate, L-tyrosine","['R_r_1761', 'R_r_1889', 'R_r_1913']",1910.908543,1861.314197
Env_0998,"ethanol, L-glutamate, L-valine","['R_r_1761', 'R_r_1889', 'R_r_1914']",1910.380889,1884.287694
Env_0999,"ethanol, L-glutamine, L-glycine","['R_r_1761', 'R_r_1810', 'R_r_1891']",1916.729633,1864.417809
Env_1000,"ethanol, L-glutamine, L-isoleucine","['R_r_1761', 'R_r_1891', 'R_r_1897']",1916.609277,1864.88592
Env_1001,"ethanol, L-glutamine, L-leucine","['R_r_1761', 'R_r_1891', 'R_r_1899']",1916.523936,1887.876919
Env_1002,"ethanol, L-glutamine, L-lysine","['R_r_1761', 'R_r_1891', 'R_r_1900']",1916.66511,1887.084612
Env_1003,"ethanol, L-glutamine, L-methionine","['R_r_1761', 'R_r_1891', 'R_r_1902']",1916.782278,1864.587765
Env_1004,"ethanol, L-glutamine, L-phenylalanine","['R_r_1761', 'R_r_1891', 'R_r_1903']",1917.300604,1864.645934
Env_1005,"ethanol, L-glutamine, L-serine","['R_r_1761', 'R_r_1891', 'R_r_1906']",1916.709431,1864.417809
Env_1006,"ethanol, L-glutamine, L-threonine","['R_r_1761', 'R_r_1891', 'R_r_1911']",1916.696805,1864.52892
Env_1007,"ethanol, L-glutamine, L-tryptophan","['R_r_1761', 'R_r_1891', 'R_r_1912']",1916.89129,1864.493542
Env_1008,"ethanol, L-glutamine, L-tyrosine","['R_r_1761', 'R_r_1891', 'R_r_1913']",1917.115769,1864.56892
Env_1009,"ethanol, L-glutamine, L-valine","['R_r_1761', 'R_r_1891', 'R_r_1914']",1916.393913,1887.49464
Env_1010,"ethanol, L-glycine, L-isoleucine","['R_r_1761', 'R_r_1810', 'R_r_1897']",1750.164588,1815.717904
Env_1011,"ethanol, L-glycine, L-leucine","['R_r_1761', 'R_r_1810', 'R_r_1899']",1750.724716,1816.253284
Env_1012,"ethanol, L-glycine, L-lysine","['R_r_1761', 'R_r_1810', 'R_r_1900']",1750.930654,1816.017917
Env_1013,"ethanol, L-glycine, L-methionine","['R_r_1761', 'R_r_1810', 'R_r_1902']",1749.815694,1815.10324
Env_1014,"ethanol, L-glycine, L-phenylalanine","['R_r_1761', 'R_r_1810', 'R_r_1903']",1751.103025,1815.595219
Env_1015,"ethanol, L-glycine, L-serine","['R_r_1761', 'R_r_1810', 'R_r_1906']",1823.419065,1879.131323
Env_1016,"ethanol, L-glycine, L-threonine","['R_r_1761', 'R_r_1810', 'R_r_1911']",1750.435713,1815.98866
Env_1017,"ethanol, L-glycine, L-tryptophan","['R_r_1761', 'R_r_1810', 'R_r_1912']",1749.892438,1815.041225
Env_1018,"ethanol, L-glycine, L-tyrosine","['R_r_1761', 'R_r_1810', 'R_r_1913']",1750.651383,1815.393551
Env_1019,"ethanol, L-glycine, L-valine","['R_r_1761', 'R_r_1810', 'R_r_1914']",1751.125966,1816.549551
Env_1020,"ethanol, L-isoleucine, L-serine","['R_r_1761', 'R_r_1897', 'R_r_1906']",1823.507373,1879.689354
Env_1021,"ethanol, L-leucine, L-serine","['R_r_1761', 'R_r_1899', 'R_r_1906']",1823.553524,1879.861702
Env_1022,"ethanol, L-lysine, L-serine","['R_r_1761', 'R_r_1900', 'R_r_1906']",1823.708622,1879.667354
Env_1023,"ethanol, L-methionine, L-serine","['R_r_1761', 'R_r_1902', 'R_r_1906']",1823.526588,1879.298191
Env_1024,"ethanol, L-phenylalanine, L-serine","['R_r_1761', 'R_r_1903', 'R_r_1906']",1824.212539,1879.41565
Env_1025,"ethanol, L-serine, L-threonine","['R_r_1761', 'R_r_1906', 'R_r_1911']",1823.501194,1879.769681
Env_1026,"ethanol, L-serine, L-tryptophan","['R_r_1761', 'R_r_1906', 'R_r_1912']",1823.628789,1879.246465
Env_1027,"ethanol, L-serine, L-tyrosine","['R_r_1761', 'R_r_1906', 'R_r_1913']",1823.964797,1879.339269
Env_1028,"ethanol, L-serine, L-valine","['R_r_1761', 'R_r_1906', 'R_r_1914']",1823.292125,1879.649531
Env_1029,"ethanol, glycerol, L-arginine","['R_r_1761', 'R_r_1808', 'R_r_1879']",1703.361885,1748.750856
Env_1030,"ethanol, glycerol, L-asparagine","['R_r_1761', 'R_r_1808', 'R_r_1880']",1858.920249,1833.00589
Env_1031,"ethanol, glycerol, L-aspartate","['R_r_1761', 'R_r_1808', 'R_r_1881']",1901.067361,1876.628427
Env_1032,"ethanol, glycerol, L-glutamate","['R_r_1761', 'R_r_1808', 'R_r_1889']",1910.364568,1861.081787
Env_1033,"ethanol, glycerol, L-glutamine","['R_r_1761', 'R_r_1808', 'R_r_1891']",1916.641249,1864.373364
Env_1034,"ethanol, glycerol, L-glycine","['R_r_1761', 'R_r_1808', 'R_r_1810']",1857.846991,1898.94271
Env_1035,"ethanol, glycerol, L-serine","['R_r_1761', 'R_r_1808', 'R_r_1906']",1858.563746,1921.953362
Env_1036,"ethanol, glycerol, L-tryptophan","['R_r_1761', 'R_r_1808', 'R_r_1912']",1857.374186,1921.70262
Env_1037,"ethanol, glycerol, L-tyrosine","['R_r_1761', 'R_r_1808', 'R_r_1913']",1859.014429,1922.595449
Env_1038,"ethanol, glycerol, L-valine","['R_r_1761', 'R_r_1808', 'R_r_1914']",1857.631317,1899.996056
Env_1039,"glycerol, L-alanine, L-arginine","['R_r_1808', 'R_r_1873', 'R_r_1879']",1703.403552,1748.773078
Env_1040,"glycerol, L-alanine, L-asparagine","['R_r_1808', 'R_r_1873', 'R_r_1880']",1858.913838,1833.048838
Env_1041,"glycerol, L-alanine, L-aspartate","['R_r_1808', 'R_r_1873', 'R_r_1881']",1901.056963,1876.632477
Env_1042,"glycerol, L-alanine, L-glutamate","['R_r_1808', 'R_r_1873', 'R_r_1889']",1910.408158,1861.104351
Env_1043,"glycerol, L-alanine, L-glutamine","['R_r_1808', 'R_r_1873', 'R_r_1891']",1916.682916,1864.395586
Env_1044,"glycerol, L-alanine, L-glycine","['R_r_1808', 'R_r_1810', 'R_r_1873']",1858.893277,1922.17305
Env_1045,"glycerol, L-alanine, L-isoleucine","['R_r_1808', 'R_r_1873', 'R_r_1897']",1859.117044,1922.785189
Env_1046,"glycerol, L-alanine, L-leucine","['R_r_1808', 'R_r_1873', 'R_r_1899']",1859.151573,1922.861269
Env_1047,"glycerol, L-alanine, L-lysine","['R_r_1808', 'R_r_1873', 'R_r_1900']",1900.855932,1944.788953
Env_1048,"glycerol, L-alanine, L-methionine","['R_r_1808', 'R_r_1873', 'R_r_1902']",1859.084926,1922.401708
Env_1049,"glycerol, L-alanine, L-phenylalanine","['R_r_1808', 'R_r_1873', 'R_r_1903']",1901.478994,1944.624226
Env_1050,"glycerol, L-alanine, L-serine","['R_r_1808', 'R_r_1873', 'R_r_1906']",1858.906097,1922.187152
Env_1051,"glycerol, L-alanine, L-threonine","['R_r_1808', 'R_r_1873', 'R_r_1911']",1859.059392,1922.819888
Env_1052,"glycerol, L-alanine, L-tryptophan","['R_r_1808', 'R_r_1873', 'R_r_1912']",1859.115303,1922.262
Env_1053,"glycerol, L-alanine, L-tyrosine","['R_r_1808', 'R_r_1873', 'R_r_1913']",1901.199238,1944.558802
Env_1054,"glycerol, L-alanine, L-valine","['R_r_1808', 'R_r_1873', 'R_r_1914']",1900.86605,1922.710358
Env_1055,"glycerol, L-arginine, L-asparagine","['R_r_1808', 'R_r_1879', 'R_r_1880']",1703.26056,1748.733684
Env_1056,"glycerol, L-arginine, L-aspartate","['R_r_1808', 'R_r_1879', 'R_r_1881']",1703.35431,1748.767017
Env_1057,"glycerol, L-arginine, L-glutamate","['R_r_1808', 'R_r_1879', 'R_r_1889']",1703.31501,1748.7453
Env_1058,"glycerol, L-arginine, L-glutamine","['R_r_1808', 'R_r_1879', 'R_r_1891']",1704.905645,1749.776795
Env_1059,"glycerol, L-arginine, L-glycine","['R_r_1808', 'R_r_1810', 'R_r_1879']",1703.206582,1748.659947
Env_1060,"glycerol, L-arginine, L-isoleucine","['R_r_1808', 'R_r_1879', 'R_r_1897']",1704.159293,1749.676903
Env_1061,"glycerol, L-arginine, L-leucine","['R_r_1808', 'R_r_1879', 'R_r_1899']",1703.752318,1750.032612
Env_1062,"glycerol, L-arginine, L-lysine","['R_r_1808', 'R_r_1879', 'R_r_1900']",1705.693759,1750.401012
Env_1063,"glycerol, L-arginine, L-methionine","['R_r_1808', 'R_r_1879', 'R_r_1902']",1703.761777,1749.068785
Env_1064,"glycerol, L-arginine, L-phenylalanine","['R_r_1808', 'R_r_1879', 'R_r_1903']",1705.074169,1749.598712
Env_1065,"glycerol, L-arginine, L-serine","['R_r_1808', 'R_r_1879', 'R_r_1906']",1703.477416,1748.815502
Env_1066,"glycerol, L-arginine, L-threonine","['R_r_1808', 'R_r_1879', 'R_r_1911']",1703.290389,1748.84227
Env_1067,"glycerol, L-arginine, L-tryptophan","['R_r_1808', 'R_r_1879', 'R_r_1912']",1703.427175,1748.781549
